PreventiveFlag,CombinedText
0,Finley:  Exam/Consultation   Medical Condition | Conjuncitvitis and ear infection  
0,Finley:  Mometamax Otic Susp 15g DISPMED | Conjuncitvitis and ear infection  
0,Sam:  TBF UA SA705 | Focal seizures 
0,Sam:  RCVD Satiety Support K9 17.6lb/8kg 472117 | Focal seizures 
0,Sam:  IV Catheter Peripheral | Focal seizures 
0,Sam:  Urine Drug Screen 5 Tests IHLAB | Focal seizures 
0,Sam:  Exam/Consultation   Medical Condition | Focal seizures 
0,Sam:  Diazepam (gen) 5mg/mL/mL OPINJ | Focal seizures 
0,Ivo:  Cerenia 10 mg/ml | diarrhea  
0,Ivo:  Exam 8a-12a | diarrhea  
0,"Ivo:  Radiograph Study, Initial Views 1 Region | diarrhea  "
0,Ivo:  FortiFlora Canine - Sachets #54874 | diarrhea  
0,Simba:  Exam Emergency Regular Hours | blood on penis  
0,Obi:  FortiFlora Canine Probiotic Supplement /each | bone ingestion 
0,Obi:  RCVD Fibre K9 385g Cn 60177 | bone ingestion 
0,Obi:  Fluids Subcutaneous 50-400mL | bone ingestion 
0,Obi:  Metronidazole (gen) 100mg/mL/mL CMP DISPMED | bone ingestion 
0,Obi:  Exam/Consultation   Medical Condition | bone ingestion 
0,Waldo:  Exam-Emergency/consultation | Vomiting/Diarrhea/Not eating/Lethargic 
0,Exam | polydipsia - Food is to help decrease inflammation of the bowel 
0,Jigger:  PVD K9 EN Gastro 2.72kg | Diarrhea 
0,Cookie (VIP):  Venipuncture | Hypothyroidism 
0,Cookie (VIP):  T4 | Hypothyroidism 
0,Oliver:  Nursing Care - Inpatient | ingested sugar free gum 
0,Oliver:  Idexx NSAID Panel | ingested sugar free gum 
0,"Oliver:  Consultation, Emergency - Ann Arbor | ingested sugar free gum "
0,Oliver:  Vomit Induction | ingested sugar free gum 
0,"Oliver:  Idexx Lytes (Catalyst), each time | ingested sugar free gum "
0,"Oliver:  Fluid Therapy,IV Daily(SetupPumpBaseFlu) | ingested sugar free gum "
0,"Oliver:  Catheter, I.V. | ingested sugar free gum "
0,Oliver:  Trazodone (Desyrel) 100 mg Tablet | ingested sugar free gum 
0,"Oliver:  Idexx Lytes (Catalyst), each time | ingested sugar free gum "
0,"Oliver:  Fluid Therapy,IV Daily(SetupPumpBaseFlu) | ingested sugar free gum "
0,Oliver:  Hospitalization - Inpatient | ingested sugar free gum 
0,Oliver:  Idexx NSAID Panel | ingested sugar free gum 
0,Oliver:  Nursing Care - Inpatient | ingested sugar free gum 
0,"Oliver:  Idexx Lytes (Catalyst), each time | ingested sugar free gum "
0,Oliver:  Glucose Level serial/day | ingested sugar free gum 
0,Oliver:  Idexx NSAID Panel | ingested sugar free gum 
0,Winter:  Cytopoint Injection 40mg | cytopoint injection 
0,Winter:  Office Visit - Technician l | cytopoint injection 
0,Winter:  Cytopoint Injection 10mg | cytopoint injection 
0,Winter:  Medical Waste Fee | cytopoint injection 
0,FRANKIE:  EXAM/CONSULT | REVERSE SNEEZING/EYE DISCHARGE 
0,Buddha:  Courier Fee To Vitatech | hair loss 
0,Buddha:  Consultation / Examination RECHECK | hair loss 
0,Buddha:  Thyroid Profile including TSH to VitaTec | hair loss 
0,Buddha:  Blood Collection Fee | hair loss 
0,ARTY:  Canine Atopic Dermatitis Imm. (CADI) inj | ongoing allergies/ arthritis  
0,ARTY:  Arthritis injection Adequan | ongoing allergies/ arthritis  
0,Paddy:  Cytopoint Injection 30 mg/ 1 ml | Otitis externa 
0,Paddy:  Medical Waste Fee-Office | Otitis externa 
0,Henry:  HEALTHY AD K9 ADULT ORAL+28 | IVDD/KCS 
0,Henry:  Medical Progress Examination | IVDD/KCS 
0,Bella:  Urinalysis - Prepaid | ear infection  
0,Bella:  Topagen Spray | ear infection  
0,Bella:  Follow Up Visit #  1 | ear infection  
0,Rue:  Dispensing Fee - Pre-packaged product | Urinary Incontinence 
0,Rue:  Incurin (estrol) 1mg pack - 30 tablets | Urinary Incontinence 
0,Titan:  Metronidazole 250 mg Tab | Suspect Pancreatitis & joint capsule repair 
0,Zeus:  Atopica 100mg 15 Capsules | Fistulas  
0,Blue:  IDEXX Radiology Referral | Lameness 
0,Blue:  Radiograph - View(s) | Lameness 
0,Blue:  Radiograph - Set-up | Lameness 
0,Charlie:  Osurnia Otitis Externa Aural Treatment | Ear condition/ allergies  
0,Charlie:  Forti Flora - Canine | Ear condition/ allergies  
0,Charlie:  Laser Therapy - Ear | Ear condition/ allergies  
0,Zoey:  Routine Consultation | diarrhea 
0,Zoey:  Royal Canin Canine GI Low Fat 3kg | diarrhea 
0,Zoey:  Metronidazole 250mg | diarrhea 
0,Zoey:  Aventi GI Complete Tablet | diarrhea 
0,MAGGIE:  Amoxi/Clav Tablet 62.5mg | urine issues 
0,Grace:  BIO HAZARD WASTE FEE | apoquel refill 
0,Grace:  Apoquel 5.4 mg. | apoquel refill 
0,BELLE:  EXAMINATION RECHECK | Frequent urination + ear infection  
0,BELLE:  Canine Development Puppy Cans | Frequent urination + ear infection  
0,BELLE:  CYTOLOGY - EAR SWAB RECHECK | Frequent urination + ear infection  
0,Chompers:  Office Visit Physical Exam | Ear Infection 
0,Rocket:  IV FLUID Isolyte S  - 1000mL | food bloat 
0,Rocket:  Injection IV SC or IM in clinic patient | food bloat 
0,Ivy:  Clavamox Chewable 250 mg Tablet | urinary tract infection 
0,Ivy:  Anal Gland Expression | urinary tract infection 
0,Ivy:  Trazodone HCL 100 mg Tablet | urinary tract infection 
0,Ivy:  Urinalysis & Sedimentation | urinary tract infection 
0,Ivy:  Examination | urinary tract infection 
0,Harry:  L-thyroxine 0.6 mg Tablets | thyroid medication 
0,"Devi:  HESKA  ALLERGY SUB-LINGUAL DROPS $ | Thyroid, allergies, incontinence  "
0,"Devi:  C Hypoallergenic HP 25.3# z/d | Thyroid, allergies, incontinence  "
0,Destinee:  Medical Progress Exam | Ulcerative Dermatitis 
0,Destinee:  Antech Cytology | Ulcerative Dermatitis 
0,Destinee:  Fine Needle Aspirate ( FNA ) | Ulcerative Dermatitis 
0,Destinee:  Simplicef 200mg (Cefpodoxime)  | Ulcerative Dermatitis 
0,Punkin:  IDX Urine Cult & MIC Susc( M130 ADD210) | lethargic 
0,Punkin:  Ultrasound Quick Look | lethargic 
0,Punkin:  Medical Progress Exam | lethargic 
0,Punkin:  RC Urinary SO Mod Calorie Feline 6.6lb | lethargic 
0,Punkin:  Environmental Biohazard Disposal Fee | lethargic 
0,Punkin:  IDX Senior Profile w/ Triglycerides | lethargic 
0,Terry:  Aventi Omega 3 Complete 500ml | degenerative joint disease - stifle 
0,Daisy:  I-Wave Shock Therapy | cont of care -uti  
0,Daisy:  Medical Waste Disposal-State Mandated | cont of care -uti  
0,Daisy:  Meropenem 500mg Vial | cont of care -uti  
0,Red:  Comprehensive Exam | Vomitting and Diarrhea 
0,Red:  Bandages - Small | Vomitting and Diarrhea 
0,FRANKIE:  Schirmer  Test :  tear production screen | KERATOCONJUNCTIVITIS SICCA 
0,Bear:  Flexadin Plus- Large 90's | Flexadin - linked to previous rupture/TPLO claims 
0,Elli May Lillypup:  Very Important Pet ( VIP) VISI | RABIES VACCINE 
0,Piper:  Lab 4Dx? Add-on | Additional Treament and Meds 
0,Jack:  Examination and Consultation AHC Client | Vomiting 
0,Jack:  Cerenia Injectable 10mg/ml (20) | Vomiting 
0,Jack:  Tramadol 50 mg Tablets Chicken Flavour | Vomiting 
0,RUBY:  Mail Charge - Texas G.I. Lab | low cobalamin 
0,RUBY:  B12/Folate - Texas | low cobalamin 
0,RUBY:  Blood Draw Fee | low cobalamin 
0,RUBY:  Injection Fee; Patient Provided Med | low cobalamin 
0,Rocky:  Cothivet 30ml | refill Percorten-V 
0,Basil:  PERCORTEN -V | refill Percorten-V 
0,Basil:  PERCORTEN -V | Lump RHL - refill cothivet  
0,Rocky:  Cothivet 30ml | Lump RHL - refill cothivet  
0,Oliver:  EXAM WITH BOOSTERS | boosters 
0,Sammi:  Metacam 10ml | frequent Urination Metacam is to treat for painful bladder until we have results of culture
0,Sammi:  Culture & Sensitivity: all growths (CUL) | frequent Urination Metacam is to treat for painful bladder until we have results of culture
0,Sammi:  Exam 30 minutes | frequent Urination Metacam is to treat for painful bladder until we have results of culture
0,Sammi:  Urinalysis Complete in-house | frequent Urination Metacam is to treat for painful bladder until we have results of culture
0,Marley:  Funcol Collar 20cm | Cyst recheck 
0,Marley:  Brief Progress Exam (>3rd Recheck) | Cyst recheck 
0,Marley:  In Hospital Cytology FNA | Cyst recheck 
0,Marley:  Viaderm KC 15g | Cyst recheck 
0,ROXY:  Examination -Sick Pet | acute lamness left front foot/ swollen metacarpal area 
0,MISS MATILDA:  Clindamycin Capsules 300 mg | allergic dermatitis 
0,FIG NEWTON:  CYTOPOINT 30 MG | allergic dermatitis 
0,DOUBLE:  CYTOPOINT 20 MG | allergic dermatitis 
0,Molly:  RAD INTERPRETATION/SET-UP | Rads to check Heart Murmur 
0,Molly:  RADIOGRAPH (EACH PLATE) | Rads to check Heart Murmur 
0,Payson:  Carprofen/Ostifen Caplets 100mg | Drug related Colitis from Cefpodoxime for Acute Edema 
0,Hank:  Topagen Spray | Red irritated paw  
0,Hank:  Examination/Consultation Brief | Red irritated paw  
0,Hank:  Buster E-Collar 30 | Red irritated paw  
0,Envy:  NYS Mandated- Medical Waste Disposal Fee | recheck kidney values 
0,Envy:  Idexx- CBC/Chem/T4/SDMA/UA | recheck kidney values 
0,Envy:  Ultrasound- Level 2 | recheck kidney values 
0,Nika:  Bile Acids (pre and post) | Working diagnose for seizure like activity 
0,Nika:  Feline Sr Profile | Working diagnose for seizure like activity 
0,"Daisy:  ECG - IN HOUSE Pre-Surgical | Urinary Tract Infection, Periodontal Disease Stage 1, Dental with Extractions Dental Package= $524.50 Pre-Anesthetic Tranquilizer $45.50 Dental Prophylaxis $166.00 Antibiotic Injection $46.00 Anesthesia-Induction and Maintenance $267.00 "
0,"Daisy:  Oral Surgery Major Extractions | Urinary Tract Infection, Periodontal Disease Stage 1, Dental with Extractions Dental Package= $524.50 Pre-Anesthetic Tranquilizer $45.50 Dental Prophylaxis $166.00 Antibiotic Injection $46.00 Anesthesia-Induction and Maintenance $267.00 "
0,"Daisy:  Clavamox Drops 62.5mg 15ml | Urinary Tract Infection, Periodontal Disease Stage 1, Dental with Extractions Dental Package= $524.50 Pre-Anesthetic Tranquilizer $45.50 Dental Prophylaxis $166.00 Antibiotic Injection $46.00 Anesthesia-Induction and Maintenance $267.00 "
0,"Daisy:  Buprenorphine by mL to go home | Urinary Tract Infection, Periodontal Disease Stage 1, Dental with Extractions Dental Package= $524.50 Pre-Anesthetic Tranquilizer $45.50 Dental Prophylaxis $166.00 Antibiotic Injection $46.00 Anesthesia-Induction and Maintenance $267.00 "
0,"Daisy:  Dental Package (includes all zero's) | Urinary Tract Infection, Periodontal Disease Stage 1, Dental with Extractions Dental Package= $524.50 Pre-Anesthetic Tranquilizer $45.50 Dental Prophylaxis $166.00 Antibiotic Injection $46.00 Anesthesia-Induction and Maintenance $267.00 "
0,"Daisy:  DENTAL Digital Radiograph Multiple Views | Urinary Tract Infection, Periodontal Disease Stage 1, Dental with Extractions Dental Package= $524.50 Pre-Anesthetic Tranquilizer $45.50 Dental Prophylaxis $166.00 Antibiotic Injection $46.00 Anesthesia-Induction and Maintenance $267.00 "
0,Maximus:  Actigall (ursodiol) 50mg Tiny Tab | Bloodwork for cushings 
0,Maximus:  Canine Annual Comprehensive21059999 | Bloodwork for cushings 
0,Maximus:  Fructosamine in office lab | Bloodwork for cushings 
0,Jake:  Apoquel | 16mg Tablets | apoquel 
0,Zoey:  Derma Gel Spray | Suspected pyometra 
0,Zoey:  Allie Moose | Suspected pyometra 
0,Zoey:  Toy Alligator | Suspected pyometra 
0,Zoey:  Toy Rhino | Suspected pyometra 
0,Sasha:  PROIN (Phenylpropanolamine) 25 Mg. | Proin refill giving smaller mg size while we await order of regular mg size bottle. 
0,Terry:  Ubavet HA 500mls | degenerative joint disease - stifle 
0,"Shelby:  cd Multicare Fel. Stress, 4# bag  | UTI "
0,Lincoln:  Antirobe (Clindamycin) Caps 150mg | refill of meds 
0,Sherlock:  Rx Biotic 2.12 oz | Inflammatory Bowel Disease 
0,Sherlock:  Metronidazole 250mg | Inflammatory Bowel Disease 
0,Mossimo:  EXAM | limping 
0,Mossimo:  Laser Therapy Chronic 1 Tx 2-3 sites | limping 
0,Mossimo:  NYS MANDATED MEDICAL WASTE | limping 
0,Mossimo:  GALLIPRANT 100MG TABLETS | limping 
0,Taira:  Reversal Agent | left hind limping 
0,Taira:  Radiograph/first | left hind limping 
0,Taira:  Progress Consultation | left hind limping 
0,Taira:  Radiologist Consultation | left hind limping 
0,Taira:  Trazodone 100mg | left hind limping 
0,Taira:  Hospital and Care - Part day | left hind limping 
0,Taira:  Radiograph/additional | left hind limping 
0,Taira:  Sedation | left hind limping 
0,Rocky:  Felimazole 5mg Tablets | Hyperthyroid 
0,Rocky:  Thyroid Total T4 Test        T495 | Hyperthyroid 
0,"Max:  Carafate Sucralfate Susp. per ml | Coughing, Unknown Origin  "
0,"Max:  Doxycycline 100mg tablet | Coughing, Unknown Origin  "
0,"Max:  Office Visit - Exam | Coughing, Unknown Origin  "
0,"Devi:  Zylkene 450mg 30ct | otitis, allergies, sep anxiety  "
0,"Devi:  80#-90# Cytopoint Inj [2x40mg +10mg] | otitis, allergies, sep anxiety  "
0,"Devi:  Cytology - Ear Smear | otitis, allergies, sep anxiety  "
0,"Devi:  Dr. Consult and Physical Exam | otitis, allergies, sep anxiety  "
0,"Devi:  Otomax Ointment 15gm | otitis, allergies, sep anxiety  "
0,Roy:  Cartrophen Injection- Subsequent | Limping back right paw 
0,Roy:  Therabites K9 Hip and Joint (60) | Limping back right paw 
0,Charli:  Metacam 100 mL | Limping  TPLO Surgery - Trazodone for Stress during recovery 
0,Charli:  Crumps Liver Bites 135g | Limping  TPLO Surgery - Trazodone for Stress during recovery 
0,"Libby:  CBC, Comprehensive (Idexx) | Heart failure recheck of CBC"
0,Libby:  Blood Collection | Heart failure recheck of CBC
0,Peanut:  Gabapentin 50mg/ml (250mg/5ml) per cc | refill meds  
0,Peanut:  Apoquel 3.6mg tablet | refill meds  
0,Hunter:  Medical Waste Disposal-State Mandated | Mrsa infection  
0,Hunter:  Wound Care - Cleanse/Medicate | Mrsa infection  
0,Hunter:  Hospital 1/2 day Observation/Care  | Mrsa infection  
0,Duchess:  Adequan injection/ per Ml | DJP Arthritis  
0,Duchess:  Medical waste disposal fee -injections | DJP Arthritis  
0,Jasper:  Cerenia Inj per ml | ate a scrunchy 
0,Jasper:  Emesis Induction | ate a scrunchy 
0,Jasper:  Office Visit / Exam | ate a scrunchy 
0,"Ollie:  Adaptil Collars M/L 27"" | Separation Anxiety "
0,Ollie:  Hill's K9 Hypoallergenic Treats 12oz Bag | Separation Anxiety 
0,Ollie:  Solliquin Chewable Tabs Large K9 | Separation Anxiety 
0,Archer:  Exam - Consultation | Atopic Dermatitis  Trazadone is for keeping the little one calm until consult related to hips
0,Archer:  Simplicef 200mg | Atopic Dermatitis  Trazadone is for keeping the little one calm until consult related to hips
0,Bocci:  20gauge 1in. Needle | Sanawave 
0,Bocci:  Medical Progress Exam | Sanawave 
0,Bocci:  1cc SYRINGE with 25g. Needle  | Sanawave 
0,Bocci:  Anal Glands Expressed | Sanawave 
0,Bocci:  Polyglycan 10ml vial | Sanawave 
0,Bocci:  Tush Shave | Sanawave 
0,"Quinn:  Cytopoint Injection 40mg Vial | Pruritus, Cytopoint  "
0,"Quinn:  Cytopoint Injection 10mg Vial | Pruritus, Cytopoint  "
0,Ruby:  Tobramycin Ophthalmic Sol. 5ml | Eye ulcer 
0,Ruby:  Pedicure | Eye ulcer 
0,Ruby:  Office Charge | Eye ulcer 
0,Ruby:  Examination * | Eye ulcer 
0,Ruby:  Fluorescein Stain | Eye ulcer 
0,"Asher:  Examination, Problem Oriented | Lameness "
0,Asher:  Rimadyl Chewables 75 mg per tablet #1404 | Lameness 
0,"Asher:  Ear cytology, In House | Lameness "
0,Sophie:  Rimadyl 50mg/ml Injection | Anal Gland Infection / removal + dental 
0,Sophie:  Famotidine 10mg/mL injection | Anal Gland Infection / removal + dental 
0,Sophie:  Cerenia injection 10mg/ml | Anal Gland Infection / removal + dental 
0,Myrtle:  Administer S.Q Fluids Fee | Renal Disease / Shar-Pei Fever 
0,Myrtle:  Biohazard Fee | Renal Disease / Shar-Pei Fever 
0,Cozmo :  Pain Management Elective Procedure | Conjunctivitis in right eye 
0,Cozmo :  Tobramycin/Dexameth (Tobradex) OphS 5mL D | Conjunctivitis in right eye 
0,Cozmo :  Fluids Elective Procedure | Conjunctivitis in right eye 
0,Cozmo :  Protective Collar Kong Cloud Inflatable L | Conjunctivitis in right eye 
0,"Cozmo :  Neuter K9 L,XL | Conjunctivitis in right eye "
0,Cozmo :  Meloxicam (Metacam) K9 1.5mg/mL/10mL DISP | Conjunctivitis in right eye 
0,Cozmo :  Anesthesia Elective Procedure | Conjunctivitis in right eye 
0,Cozmo :  Fluorescein Stain FDT | Conjunctivitis in right eye 
0,Mika:  Tramadol 50 mg | Post Surgical Maintence  
0,Mika:  Injectable Anaesthetic | Post Surgical Maintence  
0,Mika:  Trazodone 50 mg | Post Surgical Maintence  
0,Mika:  Dexdomitor Injectable | Post Surgical Maintence  
0,Mika:  Swab | Post Surgical Maintence  
0,Mika:  Bandage - Major | Post Surgical Maintence  
0,Mika:  Bandage - Major | Post Surgical Maintence  
0,Mika:  Culture & Sensitivity Referral | Post Surgical Maintence  
0,Mika:  Antisedan Injectable | Post Surgical Maintence  
0,Mika:  Dexdomitor Injectable | Post Surgical Maintence  
0,Mika:  Injectable Anaesthetic | Post Surgical Maintence  
0,Mika:  Clean Wound - Major | Post Surgical Maintence  
0,"Olaf:  Antech - Superchem, CBC, Urinalysis | Vomiting and diarrhea "
0,Keira:  Venipuncture | Elevated Liver Values 
0,Keira:  SMA - only | Elevated Liver Values 
0,"Kona:  Aerobic Culture (Organism ID and Suscept | Suspect urinary tract infection, sending culture "
0,"Kona:  Annual Wellness Exam | Suspect urinary tract infection, sending culture "
0,Kapone:  Examination Routine/Office Visit | lump  
0,Kapone:  INJECTION | lump  
0,Harley:  Consultation | dry eyes 
0,Harley:  Optixcare Eye Gel 20gm | dry eyes 
0,Harley:  Schirmer Tear Test | dry eyes 
0,Harley:  Eye Wash. | dry eyes 
0,Tamanaco:  Medical Progress Evaluation - Brief | skin lesions 
0,Tamanaco:  Prednisolone 5mg Tablets | skin lesions 
0,Tamanaco:  RC Fel Hypo Selected Protein Duck 165g | skin lesions 
0,"Einstein:  ANTECH Fecal Ova, Parasites, Giardia | poor appetite "
0,Einstein:  Recheck Office Visit | poor appetite 
0,Bocci:  20gauge 1in. Needle | Medical Progress on Soft Stool  
0,Bocci:  Polyglycan 10ml vial | Medical Progress on Soft Stool  
0,Bocci:  Medical Progress Exam | Medical Progress on Soft Stool  
0,Bocci:  Anal Glands Expressed | Medical Progress on Soft Stool  
0,Bocci:  1cc SYRINGE with 25g. Needle  | Medical Progress on Soft Stool  
0,Moochie:  SanaWave 30 min session  | Medical Progress on Soft Stool  
0,Bocci:  Tush Shave | Medical Progress on Soft Stool  
0,Maggie:  Therabites Hip & Joint Canine 60pk | fell and can not use leg - ongoing 
0,Sales Tax | Upper respiratory infection 
0,LeeLoo:  Exam  | Upper respiratory infection 
0,LeeLoo:  Optixcare L-Lysine Chews  | Upper respiratory infection 
0,Bocci:  Metronidazole/Flagyl 250mg per pill | Soft Stool with oder 
0,Bocci:  Albon 500mg per pill | Soft Stool with oder 
0,Bocci:  Fecal Concentrat (Ova/Paras/Giar) Antech | Soft Stool with oder 
0,Bocci:  Consult/Exam/Visit up to 30 minutes | Soft Stool with oder 
0,Suki:  Office Visit - Recheck | recheck exam and bloodwork 
0,KOKO:  WP Examination (Co-Pay) | otitis externa/atopy 
0,Luci:  Cefpodoxime 100mg | Skin 
0,Luci:  Apoquel Tabs 16mg | Skin 
0,Luci:  Phenobarbital Tabs 1gr | Skin 
0,Luci:  Exam and Office Visit - Illness | Skin 
0,MILES:  Cerenia 24 mg | NAUSEA 
0,Cody:  CYTOPOINT INJECTION 80.1-90LBS | Cytopoint 
0,Roman:  RCVD GI High Energy K9 13.6oz/385g Cn 6632 | perineal hernia 
0,Roman:  Apoquel (Oclacitinib) 16mg Tab DISPMED | perineal hernia 
0,Micro:  Gabapentin Tiny Tablet 50mg  | Right Front Lameness/ Cushing Medications 
0,Cooper:  Apoquel Tablet 5.4mg | Right Front Lameness/ Cushing Medications 
0,Micro:  Apoquel Tablet 3.6mg | Right Front Lameness/ Cushing Medications 
